shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence
95,-78.511430,38.047280,88
95,-78.511709,38.047550,89
95,-78.511940,38.047850,90
95,-78.512030,38.048010,91
95,-78.512070,38.048190,92
95,-78.512100,38.048940,93
95,-78.512289,38.049300,94
95,-78.512730,38.049750,95
95,-78.513050,38.049970,96
95,-78.512210,38.051230,97
95,-78.511860,38.051650,98
95,-78.512370,38.051890,99
95,-78.512480,38.051990,100
95,-78.512600,38.052040,101
95,-78.513710,38.052450,102
95,-78.513840,38.052330,103
95,-78.513790,38.052150,104
95,-78.512760,38.051750,105
95,-78.512440,38.051710,106
95,-78.511979,38.051540,107
95,-78.511860,38.051650,108
95,-78.510970,38.051910,109
95,-78.509310,38.051970,110
95,-78.509110,38.051660,111
95,-78.508590,38.051400,112
95,-78.508210,38.050930,113
95,-78.506040,38.049240,114
95,-78.505404,38.048859,115
95,-78.504810,38.049412,116
95,-78.503792,38.048751,117
95,-78.504323,38.048210,118
95,-78.504850,38.048510,119
95,-78.506040,38.049240,120
95,-78.508210,38.050930,121
95,-78.508590,38.051400,122
95,-78.509110,38.051660,123
95,-78.509310,38.051970,124
95,-78.510970,38.051910,125
95,-78.511860,38.051650,126
95,-78.512370,38.051890,127
95,-78.512480,38.051990,128
95,-78.512600,38.052040,129
95,-78.513710,38.052450,130
95,-78.513840,38.052330,131
95,-78.513790,38.052150,132
95,-78.512760,38.051750,133
95,-78.512440,38.051710,134
95,-78.511979,38.051540,135
95,-78.512210,38.051230,136
95,-78.513050,38.049970,137
95,-78.512730,38.049750,138
95,-78.512289,38.049300,139
95,-78.512100,38.048940,140
95,-78.512070,38.048190,141
95,-78.511940,38.047850,142
95,-78.511709,38.047550,143
95,-78.511430,38.047280,144
95,-78.511150,38.047080,145
95,-78.509750,38.046390,146
95,-78.510300,38.045460,147
95,-78.510687,38.044949,148
95,-78.510280,38.044749,149
95,-78.510648,38.044294,150
95,-78.510404,38.044041,151
95,-78.510116,38.043915,152
95,-78.508725,38.045945,153
95,-78.505160,38.044410,154
95,-78.505400,38.043440,155
95,-78.506268,38.041036,156
95,-78.507604,38.041344,157
95,-78.508129,38.041543,158
95,-78.508610,38.040930,159
95,-78.506660,38.039840,160
95,-78.506160,38.039520,161
95,-78.505930,38.039240,162
95,-78.505550,38.038550,163
95,-78.505210,38.037820,164
95,-78.505100,38.037630,165
95,-78.504820,38.037340,166
95,-78.504550,38.037160,167
95,-78.503440,38.036760,168
95,-78.504550,38.037160,169
95,-78.504820,38.037340,170
95,-78.505100,38.037630,171
95,-78.505210,38.037820,172
95,-78.505550,38.038550,173
95,-78.505760,38.038920,174
95,-78.506020,38.039360,175
95,-78.506160,38.039520,176
95,-78.506660,38.039840,177
95,-78.506800,38.039450,178
95,-78.507810,38.036590,179
95,-78.508700,38.034230,180
95,-78.509550,38.033760,181
95,-78.510150,38.033770,182
95,-78.510900,38.033980,183
95,-78.512460,38.034530,184
95,-78.512829,38.034680,185
95,-78.513460,38.035090,186
95,-78.513700,38.035220,187
95,-78.514050,38.035220,188
95,-78.514160,38.033580,189
95,-78.514250,38.033220,190
95,-78.514580,38.032540,191
95,-78.516320,38.029400,192
95,-78.516430,38.029120,193
95,-78.516470,38.028680,194
95,-78.518850,38.028480,195
95,-78.519660,38.028450,196
95,-78.519757,38.028472,197
95,-78.520226,38.028489,198
95,-78.520247,38.028758,199
95,-78.520117,38.028821,200
95,-78.519632,38.028911,201
95,-78.519455,38.029070,202
95,-78.519425,38.029203,203
95,-78.519505,38.029299,204
95,-78.519563,38.029323,205
96,-78.511755,38.034281,1
96,-78.512460,38.034530,2
96,-78.512829,38.034680,3
96,-78.513460,38.035090,4
96,-78.513700,38.035220,5
96,-78.514050,38.035220,6
96,-78.514160,38.033580,7
96,-78.514250,38.033220,8
96,-78.514580,38.032540,9
96,-78.516320,38.029400,10
96,-78.516430,38.029120,11
96,-78.516470,38.028680,12
96,-78.518850,38.028480,13
96,-78.519660,38.028450,14
96,-78.519757,38.028472,15
96,-78.520226,38.028489,16
96,-78.520247,38.028758,17
96,-78.520117,38.028821,18
96,-78.519632,38.028911,19
96,-78.519455,38.029070,20
96,-78.519425,38.029203,21
96,-78.519505,38.029299,22
96,-78.519563,38.029323,23
123,-78.510030,38.033776,1
123,-78.509850,38.033770,2
123,-78.509550,38.033760,3
123,-78.508700,38.034230,4
123,-78.508440,38.034920,5
123,-78.508210,38.035529,6
123,-78.507810,38.036590,7
123,-78.507480,38.037510,8
123,-78.507120,38.038510,9
123,-78.506800,38.039450,10
123,-78.506650,38.039510,11
123,-78.506520,38.039550,12
123,-78.506380,38.039560,13
123,-78.506160,38.039520,14
123,-78.506020,38.039360,15
123,-78.505930,38.039240,16
123,-78.505760,38.038920,17
123,-78.505550,38.038550,18
123,-78.505410,38.038240,19
123,-78.505267,38.037937,20
123,-78.505210,38.037820,21
123,-78.505100,38.037630,22
123,-78.504980,38.037490,23
123,-78.504820,38.037340,24
123,-78.504550,38.037160,25
123,-78.504230,38.037030,26
123,-78.503440,38.036760,27
123,-78.503370,38.036870,28
123,-78.502600,38.038140,29
123,-78.502160,38.038940,30
123,-78.502135,38.038984,31
123,-78.501870,38.039450,32
123,-78.502400,38.039630,33
123,-78.503010,38.039660,34
123,-78.503460,38.039760,35
123,-78.504090,38.040020,36
123,-78.504710,38.039950,37
123,-78.505190,38.039320,38
123,-78.505400,38.039140,39
123,-78.505760,38.038920,40
123,-78.505930,38.039240,41
123,-78.506020,38.039360,42
123,-78.506160,38.039520,43
123,-78.506660,38.039840,44
123,-78.506465,38.040435,45
123,-78.506268,38.041036,46
123,-78.506080,38.041490,47
123,-78.505810,38.042280,48
123,-78.505420,38.043440,49
123,-78.505260,38.043820,50
123,-78.505030,38.044360,51
123,-78.509750,38.046390,52
123,-78.510300,38.045460,53
123,-78.510668,38.044942,54
123,-78.510271,38.044749,55
123,-78.510659,38.044278,56
123,-78.510434,38.044052,57
123,-78.510097,38.043922,58
123,-78.508724,38.045944,59
123,-78.509750,38.046390,60
123,-78.511150,38.047080,61
123,-78.511430,38.047280,62
123,-78.511709,38.047550,63
123,-78.511940,38.047850,64
123,-78.512030,38.048010,65
123,-78.512070,38.048190,66
123,-78.512100,38.048940,67
123,-78.512289,38.049300,68
123,-78.512730,38.049750,69
123,-78.513050,38.049970,70
123,-78.512210,38.051230,71
123,-78.511860,38.051650,72
123,-78.512370,38.051890,73
123,-78.512480,38.051990,74
123,-78.512600,38.052040,75
123,-78.513710,38.052450,76
123,-78.513840,38.052330,77
123,-78.513790,38.052150,78
123,-78.512760,38.051750,79
123,-78.512440,38.051710,80
123,-78.511979,38.051540,81
123,-78.511860,38.051650,82
123,-78.510970,38.051910,83
123,-78.509310,38.051970,84
123,-78.509110,38.051660,85
123,-78.508590,38.051400,86
123,-78.508210,38.050930,87
123,-78.506040,38.049240,88
123,-78.505404,38.048859,89
123,-78.504810,38.049412,90
123,-78.503792,38.048751,91
123,-78.504323,38.048210,92
123,-78.504850,38.048510,93
123,-78.506040,38.049240,94
123,-78.508210,38.050930,95
123,-78.508590,38.051400,96
123,-78.509110,38.051660,97
123,-78.509310,38.051970,98
123,-78.510970,38.051910,99
123,-78.511860,38.051650,100
123,-78.512370,38.051890,101
123,-78.512480,38.051990,102
123,-78.512600,38.052040,103
123,-78.513710,38.052450,104
123,-78.513840,38.052330,105
123,-78.513790,38.052150,106
123,-78.512760,38.051750,107
123,-78.512440,38.051710,108
123,-78.511979,38.051540,109
123,-78.512210,38.051230,110
123,-78.513050,38.049970,111
123,-78.512730,38.049750,112
123,-78.512289,38.049300,113
123,-78.512100,38.048940,114
123,-78.512070,38.048190,115
123,-78.511940,38.047850,116
123,-78.511709,38.047550,117
123,-78.511430,38.047280,118
123,-78.511150,38.047080,119
123,-78.509750,38.046390,120
123,-78.510300,38.045460,121
123,-78.510687,38.044949,122
123,-78.510280,38.044749,123
123,-78.510648,38.044294,124
123,-78.510404,38.044041,125
123,-78.510116,38.043915,126
123,-78.508725,38.045945,127
123,-78.505160,38.044410,128
123,-78.505810,38.042280,129
123,-78.506190,38.041150,130
123,-78.507604,38.041344,131
123,-78.508288,38.041666,132
123,-78.508800,38.041090,133
123,-78.508610,38.040930,134
123,-78.508130,38.040650,135
123,-78.507350,38.040230,136
123,-78.506660,38.039840,137
123,-78.506160,38.039520,138
123,-78.506020,38.039360,139
123,-78.505930,38.039240,140
123,-78.505760,38.038920,141
123,-78.505550,38.038550,142
123,-78.505410,38.038240,143
123,-78.505210,38.037820,144
123,-78.505100,38.037630,145
123,-78.504980,38.037490,146
123,-78.504820,38.037340,147
123,-78.504550,38.037160,148
123,-78.504230,38.037030,149
123,-78.503825,38.036891,150
123,-78.503440,38.036760,151
123,-78.503370,38.036870,152
123,-78.502600,38.038140,153
123,-78.502160,38.038940,154
123,-78.501870,38.039450,155
123,-78.502400,38.039630,156
123,-78.503010,38.039660,157
123,-78.503460,38.039760,158
123,-78.504090,38.040020,159
123,-78.504261,38.040044,160
123,-78.504440,38.040070,161
123,-78.504710,38.039950,162
123,-78.505190,38.039320,163
123,-78.505400,38.039140,164
123,-78.505760,38.038920,165
123,-78.505930,38.039240,166
123,-78.506020,38.039360,167
123,-78.506160,38.039520,168
123,-78.506570,38.039782,169
123,-78.506660,38.039840,170
123,-78.506800,38.039450,171
123,-78.507120,38.038510,172
123,-78.507269,38.038097,173
123,-78.507480,38.037510,174
123,-78.507810,38.036590,175
123,-78.508440,38.034920,176
123,-78.508700,38.034230,177
123,-78.509550,38.033760,178
123,-78.509850,38.033770,179
123,-78.510140,38.033780,180
123,-78.510510,38.033860,181
123,-78.510900,38.033980,182
123,-78.511080,38.034030,183
123,-78.511490,38.034180,184
123,-78.512460,38.034530,185
123,-78.512561,38.034580,186
123,-78.512820,38.034710,187
123,-78.513090,38.034830,188
123,-78.513490,38.035080,189
123,-78.513650,38.035160,190
123,-78.513830,38.035200,191
123,-78.514100,38.035220,192
123,-78.514130,38.034790,193
123,-78.514170,38.033970,194
123,-78.514180,38.033830,195
123,-78.514200,38.033670,196
123,-78.514263,38.033413,197
123,-78.514310,38.033220,198
123,-78.514440,38.032890,199
123,-78.514610,38.032550,200
123,-78.515700,38.030530,201
123,-78.515870,38.030210,202
123,-78.516320,38.029400,203
123,-78.516390,38.029260,204
123,-78.516430,38.029120,205
123,-78.516470,38.028680,206
123,-78.516770,38.028660,207
123,-78.516864,38.028651,208
123,-78.517530,38.028590,209
123,-78.518850,38.028480,210
123,-78.519660,38.028450,211
123,-78.520020,38.028480,212
123,-78.520260,38.028480,213
123,-78.520250,38.028610,214
123,-78.520200,38.028690,215
123,-78.520070,38.028820,216
123,-78.519950,38.028870,217
123,-78.519658,38.028883,218
123,-78.519521,38.028980,219
123,-78.519425,38.029095,220
123,-78.519401,38.029195,221
123,-78.519468,38.029297,222
123,-78.519558,38.029319,223
124,-78.511759,38.034276,1
124,-78.512460,38.034530,2
124,-78.512829,38.034680,3
124,-78.513460,38.035090,4
124,-78.513660,38.035210,5
124,-78.513700,38.035220,6
124,-78.513810,38.035230,7
124,-78.514050,38.035220,8
124,-78.514120,38.033950,9
124,-78.514160,38.033580,10
124,-78.514250,38.033220,11
124,-78.514580,38.032540,12
124,-78.514030,38.032340,13
124,-78.513620,38.032240,14
124,-78.513480,38.032220,15
124,-78.512770,38.032200,16
124,-78.512230,38.032140,17
124,-78.512110,38.032110,18
124,-78.511021,38.031488,19
124,-78.512185,38.030678,20
124,-78.513539,38.029786,21
124,-78.514000,38.029595,22
124,-78.514713,38.029493,23
124,-78.515866,38.030195,24
124,-78.516319,38.029400,25
124,-78.516430,38.029120,26
124,-78.516470,38.028680,27
124,-78.518850,38.028480,28
124,-78.519660,38.028450,29
124,-78.520230,38.028490,30
124,-78.520230,38.027630,31
124,-78.520520,38.027240,32
124,-78.521060,38.027020,33
124,-78.520690,38.026120,34
124,-78.518700,38.025930,35
124,-78.514979,38.025890,36
124,-78.514920,38.025890,37
124,-78.514820,38.025900,38
124,-78.514619,38.025930,39
124,-78.514490,38.025950,40
124,-78.513310,38.026350,41
124,-78.512820,38.026660,42
124,-78.512350,38.026950,43
124,-78.511250,38.027630,44
124,-78.510570,38.028050,45
124,-78.509950,38.028440,46
124,-78.509580,38.028810,47
124,-78.509250,38.029280,48
124,-78.508220,38.030810,49
124,-78.507949,38.031280,50
124,-78.507690,38.031690,51
124,-78.507580,38.032020,52
124,-78.507490,38.032070,53
124,-78.507400,38.032090,54
124,-78.506790,38.032120,55
124,-78.506390,38.032100,56
124,-78.505910,38.032070,57
124,-78.504600,38.032030,58
124,-78.503640,38.032030,59
124,-78.502710,38.032070,60
124,-78.501780,38.032100,61
124,-78.499760,38.032680,62
124,-78.498840,38.032910,63
124,-78.497730,38.033250,64
124,-78.498320,38.033420,65
124,-78.498890,38.033660,66
124,-78.499540,38.033990,67
124,-78.499200,38.034750,68
124,-78.498670,38.035710,69
124,-78.498480,38.036090,70
124,-78.497890,38.037240,71
124,-78.497870,38.037280,72
124,-78.497610,38.037770,73
124,-78.496770,38.039210,74
124,-78.496200,38.040150,75
124,-78.495900,38.040710,76
124,-78.495820,38.040820,77
124,-78.495710,38.040940,78
124,-78.495560,38.041050,79
124,-78.494249,38.041820,80
124,-78.494050,38.041870,81
124,-78.493810,38.041880,82
124,-78.493094,38.041838,83
125,-78.499665,38.032707,1
125,-78.501780,38.032100,2
125,-78.502710,38.032070,3
125,-78.503640,38.032030,4
125,-78.504600,38.032030,5
125,-78.505910,38.032070,6
125,-78.506390,38.032100,7
125,-78.506790,38.032120,8
125,-78.507400,38.032090,9
125,-78.507490,38.032070,10
125,-78.507580,38.032020,11
125,-78.507820,38.031770,12
125,-78.507920,38.031610,13
125,-78.508070,38.031360,14
125,-78.508380,38.030850,15
125,-78.509340,38.029350,16
125,-78.509680,38.028870,17
125,-78.510060,38.028520,18
125,-78.510670,38.028140,19
125,-78.511350,38.027730,20
125,-78.512440,38.027060,21
125,-78.512900,38.026760,22
125,-78.513400,38.026450,23
125,-78.513949,38.026280,24
125,-78.514950,38.025960,25
125,-78.514980,38.025890,26
125,-78.516420,38.025910,27
125,-78.517990,38.025920,28
125,-78.518700,38.025930,29
125,-78.519520,38.025990,30
125,-78.519990,38.026050,31
125,-78.520690,38.026120,32
125,-78.521060,38.027020,33
125,-78.520520,38.027240,34
125,-78.520230,38.027630,35
125,-78.520230,38.028080,36
125,-78.520230,38.028490,37
125,-78.520020,38.028480,38
125,-78.519660,38.028450,39
125,-78.518850,38.028480,40
125,-78.516770,38.028660,41
125,-78.516470,38.028680,42
125,-78.516430,38.029120,43
125,-78.516390,38.029260,44
125,-78.515872,38.030206,45
125,-78.515211,38.029783,46
125,-78.514703,38.029487,47
125,-78.514068,38.029565,48
125,-78.513367,38.029880,49
125,-78.511027,38.031479,50
125,-78.512110,38.032110,51
125,-78.512230,38.032140,52
125,-78.512770,38.032200,53
125,-78.513480,38.032220,54
125,-78.513620,38.032240,55
125,-78.514030,38.032340,56
125,-78.514580,38.032540,57
125,-78.514250,38.033220,58
125,-78.514160,38.033580,59
125,-78.514120,38.033950,60
125,-78.514050,38.035220,61
125,-78.513810,38.035230,62
125,-78.513700,38.035220,63
125,-78.513660,38.035210,64
125,-78.513460,38.035090,65
125,-78.512829,38.034680,66
125,-78.512460,38.034530,67
125,-78.511080,38.034030,68
125,-78.510900,38.033980,69
125,-78.510510,38.033860,70
125,-78.510150,38.033770,71
125,-78.509630,38.033730,72
125,-78.508700,38.034230,73
125,-78.508440,38.034920,74
125,-78.507810,38.036590,75
125,-78.507120,38.038510,76
125,-78.506800,38.039450,77
125,-78.506520,38.039550,78
125,-78.506380,38.039560,79
125,-78.506160,38.039520,80
125,-78.505930,38.039240,81
125,-78.505550,38.038550,82
125,-78.505210,38.037820,83
125,-78.505100,38.037630,84
125,-78.504980,38.037490,85
125,-78.504820,38.037340,86
125,-78.504550,38.037160,87
125,-78.504230,38.037030,88
125,-78.503410,38.036750,89
125,-78.503350,38.036860,90
125,-78.502700,38.037910,91
125,-78.502140,38.038930,92
125,-78.501870,38.039450,93
125,-78.501790,38.039580,94
125,-78.501700,38.039710,95
125,-78.501230,38.040460,96
125,-78.501000,38.040830,97
125,-78.500390,38.041730,98
125,-78.499480,38.041350,99
125,-78.499350,38.041300,100
125,-78.498710,38.041040,101
125,-78.498250,38.040870,102
125,-78.497760,38.040690,103
125,-78.497200,38.040480,104
125,-78.496200,38.040150,105
125,-78.495900,38.040710,106
125,-78.495820,38.040820,107
125,-78.495710,38.040940,108
125,-78.495560,38.041050,109
125,-78.494249,38.041820,110
125,-78.494050,38.041870,111
125,-78.493810,38.041880,112
125,-78.493094,38.041834,113
126,-78.519484,38.029267,1
126,-78.519638,38.029373,2
126,-78.519736,38.029477,3
126,-78.519830,38.029500,4
126,-78.520180,38.029510,5
126,-78.520462,38.029528,6
126,-78.520490,38.029530,7
126,-78.520619,38.029580,8
126,-78.520700,38.029650,9
126,-78.520770,38.029740,10
126,-78.520820,38.029840,11
126,-78.520850,38.029940,12
126,-78.520860,38.030140,13
126,-78.520790,38.030320,14
126,-78.520720,38.030440,15
126,-78.520540,38.030530,16
126,-78.520390,38.030560,17
126,-78.519859,38.030510,18
126,-78.519600,38.030520,19
126,-78.519450,38.030540,20
126,-78.519180,38.030600,21
126,-78.518940,38.030710,22
126,-78.518680,38.030950,23
126,-78.518450,38.031220,24
126,-78.518270,38.031500,25
126,-78.518060,38.031970,26
126,-78.517810,38.032440,27
126,-78.517770,38.032590,28
126,-78.517770,38.032730,29
126,-78.517960,38.033090,30
126,-78.517990,38.033210,31
126,-78.517990,38.033320,32
126,-78.517940,38.033510,33
126,-78.517850,38.033780,34
126,-78.517670,38.034080,35
126,-78.517390,38.034570,36
126,-78.517130,38.034840,37
126,-78.516830,38.035000,38
126,-78.516499,38.035050,39
126,-78.515780,38.035100,40
126,-78.514630,38.035200,41
126,-78.514100,38.035220,42
126,-78.513830,38.035200,43
126,-78.513650,38.035160,44
126,-78.513490,38.035080,45
126,-78.513090,38.034830,46
126,-78.512820,38.034710,47
126,-78.512460,38.034530,48
126,-78.511490,38.034180,49
126,-78.511080,38.034030,50
126,-78.510900,38.033980,51
126,-78.510889,38.033976,52
126,-78.510510,38.033860,53
126,-78.510140,38.033780,54
126,-78.509850,38.033770,55
126,-78.509550,38.033760,56
126,-78.508700,38.034230,57
126,-78.508440,38.034920,58
126,-78.507810,38.036590,59
126,-78.507480,38.037510,60
126,-78.507120,38.038510,61
126,-78.506800,38.039450,62
126,-78.506650,38.039510,63
126,-78.506520,38.039550,64
126,-78.506380,38.039560,65
126,-78.506160,38.039520,66
126,-78.506020,38.039360,67
126,-78.505930,38.039240,68
126,-78.505760,38.038920,69
126,-78.505550,38.038550,70
126,-78.505410,38.038240,71
126,-78.505264,38.037932,72
126,-78.505210,38.037820,73
126,-78.505100,38.037630,74
126,-78.505010,38.037525,75
127,-78.519478,38.029265,1
127,-78.519511,38.029303,2
127,-78.519753,38.029401,3
127,-78.519925,38.029440,4
127,-78.520112,38.029462,5
127,-78.520324,38.029463,6
127,-78.520419,38.029619,7
127,-78.520514,38.029674,8
127,-78.520469,38.030367,9
127,-78.520419,38.030366,10
127,-78.520296,38.030466,11
127,-78.519856,38.030455,12
127,-78.519437,38.030527,13
127,-78.519119,38.030609,14
127,-78.518903,38.030761,15
127,-78.518555,38.031169,16
127,-78.518385,38.031431,17
127,-78.518254,38.031670,18
127,-78.518150,38.031990,19
127,-78.517970,38.032050,20
127,-78.517700,38.032650,21
127,-78.517690,38.032720,22
127,-78.517720,38.032820,23
127,-78.517870,38.033070,24
127,-78.517900,38.033150,25
127,-78.517910,38.033240,26
127,-78.517850,38.033560,27
127,-78.517670,38.033970,28
127,-78.517280,38.034640,29
127,-78.517130,38.034790,30
127,-78.516930,38.034940,31
127,-78.516710,38.035010,32
127,-78.515780,38.035100,33
127,-78.514050,38.035220,34
127,-78.513810,38.035230,35
127,-78.513700,38.035220,36
127,-78.513660,38.035210,37
127,-78.513460,38.035090,38
127,-78.512829,38.034680,39
127,-78.512460,38.034530,40
127,-78.511080,38.034030,41
127,-78.510900,38.033980,42
127,-78.510510,38.033860,43
127,-78.510150,38.033770,44
127,-78.509630,38.033730,45
127,-78.508700,38.034230,46
127,-78.508440,38.034920,47
127,-78.507810,38.036590,48
127,-78.507480,38.037510,49
127,-78.507120,38.038510,50
127,-78.506800,38.039450,51
127,-78.506520,38.039550,52
127,-78.506160,38.039520,53
127,-78.505930,38.039240,54
127,-78.505550,38.038550,55
127,-78.505100,38.037630,56
127,-78.504820,38.037340,57
127,-78.504550,38.037160,58
127,-78.504230,38.037030,59
127,-78.503440,38.036760,60
127,-78.501870,38.039450,61
127,-78.502400,38.039630,62
127,-78.503010,38.039660,63
127,-78.503460,38.039760,64
127,-78.504090,38.040020,65
127,-78.504440,38.040070,66
127,-78.504710,38.039950,67
127,-78.505190,38.039320,68
127,-78.505760,38.038920,69
127,-78.506130,38.039520,70
127,-78.506620,38.039820,71
127,-78.505400,38.043440,72
127,-78.505030,38.044360,73
127,-78.509750,38.046390,74
127,-78.510300,38.045460,75
127,-78.510668,38.044942,76
127,-78.510271,38.044749,77
127,-78.510659,38.044278,78
127,-78.510434,38.044052,79
127,-78.510097,38.043922,80
127,-78.508724,38.045944,81
127,-78.509750,38.046390,82
127,-78.511150,38.047080,83
127,-78.511430,38.047280,84
127,-78.511709,38.047550,85
127,-78.511940,38.047850,86
127,-78.512030,38.048010,87
127,-78.512070,38.048190,88
127,-78.512100,38.048940,89
127,-78.512289,38.049300,90
127,-78.512730,38.049750,91
127,-78.513050,38.049970,92
127,-78.512210,38.051230,93
127,-78.511860,38.051650,94
127,-78.512370,38.051890,95
127,-78.512480,38.051990,96
127,-78.512600,38.052040,97
127,-78.513710,38.052450,98
127,-78.513840,38.052330,99
127,-78.513790,38.052150,100
127,-78.512760,38.051750,101
127,-78.512440,38.051710,102
127,-78.511979,38.051540,103
127,-78.511860,38.051650,104
127,-78.510970,38.051910,105
127,-78.509310,38.051970,106
127,-78.509110,38.051660,107
127,-78.508590,38.051400,108
127,-78.508210,38.050930,109
127,-78.506040,38.049240,110
127,-78.505404,38.048859,111
127,-78.504810,38.049412,112
127,-78.503792,38.048751,113
127,-78.504323,38.048210,114
127,-78.504850,38.048510,115
127,-78.506040,38.049240,116
127,-78.508210,38.050930,117
127,-78.508590,38.051400,118
127,-78.509110,38.051660,119
127,-78.509310,38.051970,120
127,-78.510970,38.051910,121
127,-78.511860,38.051650,122
127,-78.512370,38.051890,123
127,-78.512480,38.051990,124
127,-78.512600,38.052040,125
127,-78.513710,38.052450,126
127,-78.513840,38.052330,127
127,-78.513790,38.052150,128
127,-78.512760,38.051750,129
127,-78.512440,38.051710,130
127,-78.511979,38.051540,131
127,-78.512210,38.051230,132
127,-78.513050,38.049970,133
127,-78.512730,38.049750,134
127,-78.512289,38.049300,135
127,-78.512100,38.048940,136
127,-78.512070,38.048190,137
127,-78.511940,38.047850,138
127,-78.511709,38.047550,139
127,-78.511430,38.047280,140
127,-78.511150,38.047080,141
127,-78.509750,38.046390,142
127,-78.510300,38.045460,143
127,-78.510687,38.044949,144
127,-78.510280,38.044749,145
127,-78.510648,38.044294,146
127,-78.510404,38.044041,147
127,-78.510116,38.043915,148
127,-78.508725,38.045945,149
127,-78.505160,38.044410,150
127,-78.505400,38.043440,151
127,-78.506268,38.041036,152
127,-78.507604,38.041344,153
127,-78.508129,38.041543,154
127,-78.508610,38.040930,155
127,-78.508130,38.040650,156
127,-78.508168,38.040606,157
127,-78.508130,38.040650,158
127,-78.507350,38.040230,159
127,-78.506660,38.039840,160
127,-78.506160,38.039520,161
127,-78.506020,38.039360,162
127,-78.505930,38.039240,163
127,-78.505760,38.038920,164
127,-78.505550,38.038550,165
127,-78.505410,38.038240,166
127,-78.505210,38.037820,167
127,-78.505100,38.037630,168
127,-78.504980,38.037490,169
127,-78.504820,38.037340,170
127,-78.504550,38.037160,171
127,-78.504230,38.037030,172
127,-78.503440,38.036760,173
127,-78.503370,38.036870,174
127,-78.502785,38.037835,175
127,-78.502600,38.038140,176
127,-78.502160,38.038940,177
127,-78.501870,38.039450,178
127,-78.502400,38.039630,179
127,-78.503010,38.039660,180
127,-78.503460,38.039760,181
127,-78.504090,38.040020,182
127,-78.504440,38.040070,183
127,-78.504710,38.039950,184
127,-78.505190,38.039320,185
127,-78.505302,38.039224,186
127,-78.505400,38.039140,187
127,-78.505760,38.038920,188
127,-78.505930,38.039240,189
127,-78.506020,38.039360,190
127,-78.506160,38.039520,191
127,-78.506650,38.039833,192
127,-78.506660,38.039840,193
127,-78.506800,38.039450,194
127,-78.507120,38.038510,195
127,-78.507408,38.037710,196
127,-78.507480,38.037510,197
127,-78.507810,38.036590,198
127,-78.508440,38.034920,199
127,-78.508700,38.034230,200
127,-78.509550,38.033760,201
127,-78.509850,38.033770,202
127,-78.510140,38.033780,203
127,-78.510510,38.033860,204
127,-78.510900,38.033980,205
127,-78.511080,38.034030,206
127,-78.511490,38.034180,207
127,-78.511864,38.034315,208
128,-78.505233,38.048745,1
128,-78.506040,38.049240,2
128,-78.508210,38.050930,3
128,-78.508590,38.051400,4
128,-78.509110,38.051660,5
128,-78.509310,38.051970,6
128,-78.510970,38.051910,7
128,-78.511860,38.051650,8
128,-78.512370,38.051890,9
128,-78.512480,38.051990,10
128,-78.512600,38.052040,11
128,-78.513710,38.052450,12
128,-78.513840,38.052330,13
128,-78.513790,38.052150,14
128,-78.512760,38.051750,15
128,-78.512440,38.051710,16
128,-78.511979,38.051540,17
128,-78.512210,38.051230,18
128,-78.513050,38.049970,19
128,-78.512730,38.049750,20
128,-78.512289,38.049300,21
128,-78.512100,38.048940,22
128,-78.512070,38.048190,23
128,-78.511940,38.047850,24
128,-78.511709,38.047550,25
128,-78.511430,38.047280,26
128,-78.511150,38.047080,27
128,-78.509750,38.046390,28
128,-78.510291,38.045481,29
128,-78.510687,38.044949,30
128,-78.510280,38.044749,31
128,-78.510648,38.044294,32
128,-78.510404,38.044041,33
128,-78.510116,38.043915,34
128,-78.508710,38.045938,35
128,-78.505160,38.044410,36
128,-78.505400,38.043440,37
128,-78.506190,38.041150,38
128,-78.507604,38.041344,39
128,-78.508288,38.041666,40
128,-78.508800,38.041090,41
128,-78.506620,38.039820,42
128,-78.506160,38.039520,43
128,-78.505930,38.039240,44
128,-78.505760,38.038920,45
128,-78.505210,38.037820,46
128,-78.504820,38.037340,47
128,-78.504230,38.037030,48
128,-78.503440,38.036760,49
128,-78.501870,38.039450,50
128,-78.502400,38.039630,51
128,-78.503010,38.039660,52
128,-78.503460,38.039760,53
128,-78.504090,38.040020,54
128,-78.504440,38.040070,55
128,-78.504710,38.039950,56
128,-78.505190,38.039320,57
128,-78.505400,38.039140,58
128,-78.505760,38.038920,59
128,-78.505930,38.039240,60
128,-78.506160,38.039520,61
128,-78.506660,38.039840,62
128,-78.507810,38.036590,63
128,-78.508700,38.034230,64
128,-78.509550,38.033760,65
128,-78.510150,38.033770,66
128,-78.510900,38.033980,67
128,-78.512460,38.034530,68
128,-78.512829,38.034680,69
128,-78.513460,38.035090,70
128,-78.513700,38.035220,71
128,-78.514050,38.035220,72
128,-78.514160,38.033580,73
128,-78.514250,38.033220,74
128,-78.514580,38.032540,75
128,-78.516320,38.029400,76
128,-78.516430,38.029120,77
128,-78.516470,38.028680,78
128,-78.518850,38.028480,79
128,-78.519660,38.028450,80
128,-78.519757,38.028472,81
128,-78.520226,38.028489,82
128,-78.520247,38.028758,83
128,-78.520117,38.028821,84
128,-78.519632,38.028911,85
128,-78.519455,38.029070,86
128,-78.519425,38.029203,87
128,-78.519505,38.029299,88
